date,agent_id,calls,aht,fcr,occupancy,adherence,csat
2026-05-10,A039,50,711.9,0.873,0.716,0.879,3.86
2026-07-22,A039,42,451.7,0.693,0.734,0.976,4.35
2026-07-10,A039,24,717.7,0.57,0.911,0.917,3.62
2026-07-05,A039,37,714.0,0.853,0.618,0.978,3.29
2026-02-18,A039,34,380.4,0.712,0.871,0.937,4.78
2026-05-24,A039,43,292.8,0.654,0.927,0.847,4.76
2026-05-16,A039,43,528.4,0.802,0.896,0.831,3.48
2026-03-24,A039,28,264.9,0.884,0.661,0.856,4.41
2026-07-21,A039,41,334.0,0.745,0.742,0.816,3.34
2026-05-09,A039,56,600.0,0.661,0.81,0.813,3.41
2026-04-03,A040,38,240.2,0.799,0.635,0.892,3.32
2026-07-11,A040,44,285.8,0.762,0.641,0.893,3.51
2026-06-29,A040,23,307.4,0.826,0.664,0.925,3.48
2026-05-26,A040,40,454.9,0.839,0.863,0.828,3.21
2026-07-07,A040,31,294.8,0.565,0.842,0.832,3.67
2026-04-22,A040,47,354.6,0.806,0.605,0.881,4.08
2026-03-25,A040,15,670.5,0.91,0.857,0.925,4.2
2026-07-09,A040,45,374.6,0.911,0.917,0.825,3.6
2026-03-10,A040,33,518.3,0.606,0.798,0.944,3.4
2026-01-30,A040,46,493.6,0.571,0.925,0.902,4.72
2026-02-09,A040,38,278.4,0.798,0.888,0.985,4.08
2026-03-09,A040,55,388.1,0.609,0.868,0.911,4.72
2026-02-25,A040,28,587.5,0.573,0.925,0.927,4.45
2026-04-12,A040,31,477.0,0.554,0.7,0.989,4.8
2026-03-07,A040,35,562.2,0.577,0.744,0.844,3.89
2026-01-28,A040,41,226.4,0.875,0.819,0.913,3.98
2026-03-04,A040,42,223.8,0.655,0.858,0.956,4.24
2026-04-09,A040,60,684.9,0.787,0.866,0.937,3.74
2026-04-25,A040,32,667.4,0.677,0.88,0.839,3.8
2026-03-27,A040,50,209.3,0.883,0.649,0.865,3.48
2026-02-24,A040,16,569.3,0.672,0.867,0.955,3.55
2026-06-08,A040,33,306.7,0.895,0.685,0.882,3.7
2026-02-13,A040,15,416.2,0.863,0.84,0.817,3.47
2026-07-15,A040,59,591.0,0.833,0.738,0.84,3.62
2026-03-05,A040,53,607.1,0.77,0.662,0.938,4.52
2026-03-14,A040,57,305.3,0.735,0.608,0.967,4.08
2026-05-21,A040,53,501.6,0.751,0.885,0.864,3.7
2026-04-30,A040,39,234.6,0.56,0.814,0.971,3.21
2026-06-19,A040,18,586.4,0.852,0.879,0.874,3.6
2026-05-07,A040,39,673.0,0.567,0.752,0.927,3.58
2026-02-07,A040,56,711.1,0.736,0.948,0.847,4.61
2026-04-21,A040,55,587.8,0.612,0.828,0.852,3.23
2026-03-11,A040,59,627.4,0.683,0.646,0.905,4.75
2026-02-03,A040,32,339.5,0.703,0.654,0.91,4.35
2026-05-10,A040,57,293.0,0.794,0.702,0.816,4.58
2026-05-31,A040,41,531.9,0.756,0.707,0.821,3.89
2026-07-22,A040,35,493.2,0.832,0.924,0.841,3.94
2026-02-26,A040,29,715.3,0.698,0.918,0.921,3.45
2026-02-18,A040,51,195.1,0.916,0.822,0.823,3.6
2026-05-24,A040,20,407.5,0.868,0.846,0.904,4.04
2026-03-24,A040,32,716.4,0.579,0.816,0.908,4.67
2026-05-09,A040,56,582.0,0.77,0.845,0.856,4.11
2026-06-13,A040,28,673.6,0.773,0.702,0.942,3.52
2026-03-31,A040,31,308.5,0.689,0.928,0.989,4.73
2026-03-22,A041,48,709.7,0.881,0.712,0.977,4.28
2026-04-03,A041,57,333.3,0.859,0.77,0.838,4.26
2026-06-29,A041,54,452.7,0.559,0.752,0.89,4.18
2026-05-26,A041,41,372.2,0.656,0.796,0.946,3.99
2026-07-07,A041,45,563.6,0.615,0.62,0.891,4.37
2026-04-05,A041,55,468.7,0.646,0.665,0.987,3.57
2026-05-27,A041,31,718.7,0.695,0.73,0.808,4.53
2026-01-26,A041,41,657.0,0.57,0.917,0.945,3.59
2026-04-22,A041,49,716.1,0.72,0.611,0.902,3.93
2026-03-25,A041,32,271.1,0.678,0.886,0.919,3.38
2026-07-09,A041,50,375.9,0.819,0.682,0.913,4.18
2026-03-13,A041,28,677.7,0.883,0.781,0.825,4.31
2026-03-10,A041,53,406.3,0.586,0.619,0.908,3.53
2026-02-09,A041,41,566.0,0.681,0.642,0.904,3.67
2026-03-09,A041,42,183.4,0.764,0.792,0.898,3.36
2026-02-25,A041,31,212.9,0.912,0.808,0.883,4.51
2026-02-10,A041,27,345.3,0.795,0.626,0.804,4.12
2026-04-12,A041,51,486.5,0.602,0.629,0.874,3.54
2026-03-07,A041,39,248.7,0.874,0.829,0.934,4.57
2026-02-11,A041,60,531.5,0.588,0.714,0.967,3.82
2026-06-15,A041,32,602.6,0.599,0.947,0.922,3.38
2026-03-04,A041,26,499.6,0.693,0.936,0.97,4.04
2026-03-08,A041,34,353.1,0.76,0.919,0.911,3.96
2026-04-09,A041,46,444.9,0.78,0.854,0.902,3.21
2026-04-25,A041,54,593.0,0.769,0.684,0.907,3.83
2026-03-27,A041,53,402.8,0.631,0.903,0.865,4.73
2026-02-24,A041,31,651.8,0.555,0.851,0.86,4.76
2026-06-21,A041,35,374.5,0.805,0.89,0.988,3.44
2026-06-08,A041,45,699.5,0.78,0.65,0.925,3.52
2026-02-13,A041,22,656.1,0.781,0.782,0.877,4.02
2026-07-15,A041,24,368.2,0.56,0.849,0.861,4.13
2026-03-05,A041,28,528.4,0.739,0.948,0.979,3.28
2026-06-11,A041,42,180.9,0.559,0.691,0.876,4.43
2026-03-14,A041,32,667.2,0.872,0.925,0.872,4.29
2026-04-30,A041,55,632.3,0.611,0.747,0.813,3.67
2026-06-19,A041,40,454.2,0.861,0.716,0.817,4.28
2026-02-07,A041,53,347.1,0.913,0.793,0.842,3.59
2026-02-03,A041,38,257.2,0.654,0.891,0.876,4.26
2026-05-31,A041,47,297.5,0.787,0.895,0.867,3.31
2026-07-10,A041,57,603.7,0.574,0.889,0.941,4.75
2026-07-05,A041,22,546.2,0.791,0.825,0.852,4.63
2026-02-18,A041,52,545.9,0.556,0.661,0.905,4.23
2026-05-24,A041,36,280.9,0.749,0.934,0.905,3.66
2026-05-16,A041,18,282.4,0.748,0.845,0.864,3.2
2026-03-24,A041,25,192.8,0.836,0.778,0.846,3.99
2026-07-21,A041,38,376.0,0.83,0.688,0.956,3.86
2026-05-09,A041,24,654.1,0.833,0.619,0.901,4.76
2026-06-13,A041,56,497.7,0.802,0.819,0.841,4.1
2026-03-31,A041,50,329.6,0.839,0.898,0.977,4.45
2026-03-22,A042,55,569.9,0.729,0.905,0.966,4.42
2026-04-03,A042,42,317.3,0.561,0.71,0.832,3.44
2026-07-11,A042,47,461.4,0.892,0.823,0.954,4.45
2026-06-29,A042,31,591.1,0.559,0.616,0.874,3.97
2026-05-26,A042,45,569.2,0.757,0.612,0.976,4.0
2026-07-07,A042,36,352.9,0.894,0.678,0.88,4.51
2026-05-27,A042,40,270.2,0.734,0.648,0.829,3.55
2026-04-22,A042,56,465.3,0.888,0.806,0.807,4.67
2026-03-25,A042,41,387.4,0.901,0.895,0.863,3.64
2026-03-13,A042,41,673.5,0.759,0.842,0.881,3.65
2026-01-30,A042,42,632.4,0.914,0.845,0.939,4.75
2026-02-09,A042,24,632.1,0.837,0.727,0.917,3.82
2026-03-09,A042,30,485.4,0.775,0.699,0.892,4.44
2026-04-12,A042,47,406.7,0.855,0.683,0.988,3.24
2026-02-11,A042,18,569.3,0.885,0.924,0.94,4.28
2026-06-15,A042,20,613.1,0.871,0.813,0.933,4.36
2026-05-01,A042,44,482.3,0.919,0.604,0.897,4.24
2026-01-28,A042,31,299.7,0.916,0.608,0.877,4.76
2026-03-04,A042,57,457.4,0.803,0.792,0.978,3.23
2026-03-08,A042,56,327.3,0.904,0.633,0.905,3.93
2026-04-25,A042,36,706.5,0.561,0.71,0.848,3.88
2026-02-24,A042,59,291.1,0.83,0.689,0.84,4.37
2026-06-08,A042,33,696.1,0.911,0.622,0.887,3.32
2026-02-13,A042,35,320.7,0.606,0.776,0.982,3.9
2026-07-15,A042,21,188.6,0.738,0.832,0.935,3.48
2026-03-05,A042,51,243.8,0.596,0.826,0.964,4.16
2026-06-11,A042,15,282.1,0.789,0.877,0.858,4.22
2026-03-14,A042,36,207.8,0.855,0.666,0.936,3.65
2026-05-21,A042,31,278.4,0.746,0.684,0.806,3.69
2026-04-30,A042,28,437.0,0.777,0.784,0.898,4.41
2026-06-19,A042,38,200.5,0.86,0.751,0.923,3.27
2026-05-07,A042,45,291.9,0.644,0.797,0.904,3.42
2026-02-07,A042,21,601.2,0.834,0.623,0.951,4.14
2026-04-21,A042,47,341.3,0.869,0.796,0.848,4.38
2026-03-11,A042,45,411.7,0.845,0.944,0.966,4.14
2026-05-10,A042,22,704.2,0.634,0.724,0.983,3.92
2026-05-31,A042,59,575.3,0.808,0.905,0.823,3.8
2026-07-22,A042,47,264.6,0.559,0.865,0.977,4.51
2026-07-10,A042,49,667.5,0.604,0.679,0.884,4.74
2026-02-18,A042,43,248.2,0.907,0.813,0.83,3.69
2026-05-24,A042,27,196.9,0.74,0.707,0.959,4.69
2026-05-16,A042,48,229.3,0.821,0.676,0.877,3.99
2026-03-24,A042,57,437.5,0.629,0.65,0.89,3.35
2026-07-21,A042,59,358.4,0.81,0.69,0.945,4.59
2026-06-13,A042,15,450.6,0.848,0.767,0.844,4.27
2026-03-31,A042,32,199.0,0.562,0.744,0.916,3.55
2026-03-22,A043,32,682.0,0.581,0.672,0.835,4.16
2026-07-11,A043,26,297.0,0.632,0.721,0.847,4.63
2026-05-26,A043,23,650.9,0.564,0.66,0.921,3.88
2026-07-07,A043,32,290.7,0.683,0.759,0.842,4.74
2026-04-05,A043,60,462.6,0.551,0.761,0.811,4.05
2026-01-26,A043,20,231.2,0.761,0.715,0.906,4.66
2026-04-22,A043,21,247.0,0.68,0.741,0.801,3.53
2026-03-25,A043,21,676.5,0.752,0.785,0.968,4.02
2026-07-09,A043,35,394.9,0.769,0.698,0.937,4.11
2026-03-13,A043,30,549.3,0.712,0.913,0.838,3.91
2026-03-09,A043,46,675.7,0.649,0.733,0.9,4.56
2026-02-25,A043,30,202.6,0.789,0.61,0.913,4.46
2026-02-10,A043,25,262.8,0.704,0.823,0.811,4.04
2026-04-12,A043,35,482.6,0.712,0.627,0.858,4.55
2026-03-07,A043,43,329.5,0.722,0.649,0.967,3.44
2026-02-11,A043,16,665.5,0.847,0.901,0.811,4.0
2026-06-15,A043,24,331.4,0.782,0.814,0.891,4.66
2026-05-01,A043,56,602.6,0.748,0.762,0.871,3.79
2026-01-28,A043,23,244.5,0.803,0.913,0.831,4.56
2026-03-08,A043,34,473.9,0.698,0.616,0.827,4.73
2026-04-09,A043,22,717.9,0.909,0.948,0.973,4.22
2026-04-25,A043,45,375.2,0.598,0.85,0.885,4.09
2026-03-27,A043,46,393.4,0.62,0.621,0.901,4.66
2026-02-24,A043,29,656.4,0.622,0.725,0.825,3.37
2026-06-21,A043,38,584.1,0.794,0.69,0.969,3.58
2026-06-08,A043,26,663.4,0.698,0.898,0.882,4.0
2026-02-13,A043,59,202.2,0.841,0.677,0.903,4.33
2026-06-11,A043,18,610.9,0.679,0.779,0.939,4.6
2026-04-30,A043,32,331.8,0.848,0.829,0.829,4.43
2026-06-19,A043,57,587.1,0.632,0.72,0.955,3.25
2026-05-07,A043,35,190.5,0.84,0.839,0.919,3.88
2026-02-07,A043,57,626.1,0.681,0.879,0.989,4.16
2026-03-11,A043,42,234.8,0.56,0.798,0.957,3.64
2026-02-03,A043,51,412.9,0.589,0.855,0.882,3.56
2026-05-10,A043,31,310.8,0.895,0.862,0.968,4.09
2026-07-22,A043,37,276.3,0.573,0.637,0.849,3.81
2026-02-26,A043,55,714.7,0.906,0.889,0.922,4.57
2026-07-05,A043,31,625.6,0.58,0.749,0.827,4.44
2026-02-18,A043,45,196.1,0.61,0.751,0.95,3.73
2026-05-16,A043,31,380.6,0.563,0.936,0.972,4.74
2026-03-24,A043,26,551.7,0.715,0.886,0.909,4.33
2026-07-21,A043,37,627.6,0.765,0.878,0.973,4.68
2026-05-09,A043,60,699.5,0.835,0.901,0.936,3.39
2026-06-13,A043,43,424.9,0.769,0.85,0.861,4.06
2026-03-22,A044,19,566.6,0.657,0.872,0.883,4.06
2026-07-11,A044,60,438.9,0.634,0.892,0.829,4.2
2026-05-26,A044,27,306.7,0.866,0.922,0.966,3.66
2026-01-26,A044,51,695.0,0.709,0.626,0.939,3.94
2026-04-22,A044,15,614.2,0.904,0.688,0.891,4.72
2026-03-25,A044,49,366.2,0.787,0.675,0.951,3.9
2026-03-13,A044,53,443.7,0.645,0.687,0.915,3.49
2026-01-30,A044,52,655.8,0.871,0.771,0.9,3.91
2026-02-09,A044,31,332.7,0.715,0.905,0.864,4.55
2026-03-09,A044,55,239.2,0.726,0.922,0.957,4.65
2026-02-25,A044,47,376.7,0.608,0.724,0.882,4.5
2026-04-12,A044,22,390.1,0.796,0.8,0.841,4.77
2026-03-07,A044,32,339.3,0.585,0.865,0.954,4.78
2026-02-11,A044,35,270.4,0.826,0.805,0.884,3.68
2026-05-01,A044,17,421.0,0.692,0.888,0.811,3.61
2026-03-04,A044,53,389.9,0.584,0.62,0.948,3.55
2026-03-08,A044,26,238.7,0.918,0.645,0.846,4.75
2026-04-09,A044,44,391.9,0.794,0.93,0.922,4.17
2026-04-25,A044,47,203.7,0.748,0.77,0.883,4.65
2026-02-24,A044,52,251.1,0.701,0.631,0.887,4.03
2026-06-21,A044,24,602.0,0.897,0.669,0.837,3.53
2026-06-08,A044,16,582.7,0.897,0.929,0.887,3.96
2026-02-13,A044,47,474.5,0.819,0.829,0.83,4.55
2026-07-15,A044,44,430.4,0.906,0.651,0.975,4.12
2026-03-05,A044,30,572.3,0.654,0.876,0.916,4.33
2026-06-11,A044,60,184.5,0.821,0.812,0.87,3.24
2026-05-21,A044,44,415.5,0.721,0.697,0.958,4.2
2026-04-30,A044,20,627.5,0.792,0.943,0.883,4.6
2026-06-19,A044,21,548.6,0.83,0.66,0.912,3.53
2026-05-07,A044,38,645.0,0.722,0.909,0.948,4.28
2026-02-07,A044,18,422.1,0.719,0.914,0.984,4.59
2026-04-21,A044,50,665.3,0.83,0.651,0.939,4.04
2026-03-11,A044,52,506.9,0.563,0.602,0.988,3.23
2026-02-03,A044,21,656.6,0.759,0.911,0.956,3.58
2026-05-31,A044,35,254.2,0.832,0.851,0.931,4.04
2026-07-22,A044,57,515.3,0.763,0.851,0.892,4.0
2026-07-10,A044,15,355.3,0.7,0.846,0.903,3.98
2026-07-05,A044,45,398.4,0.862,0.701,0.866,4.19
2026-02-18,A044,52,285.4,0.908,0.794,0.955,3.76
2026-05-24,A044,33,372.4,0.629,0.688,0.816,4.5
2026-05-16,A044,19,481.0,0.732,0.791,0.963,3.28
2026-03-24,A044,55,287.3,0.805,0.872,0.965,4.5
2026-07-21,A044,25,235.8,0.805,0.747,0.915,4.27
2026-05-09,A044,47,641.2,0.559,0.8,0.888,3.51
2026-03-22,A045,49,402.9,0.897,0.896,0.828,4.2
2026-04-03,A045,31,457.1,0.861,0.637,0.848,3.62
2026-07-11,A045,50,325.4,0.604,0.677,0.955,4.35
2026-05-26,A045,26,331.1,0.917,0.922,0.978,4.6
2026-07-07,A045,29,713.0,0.805,0.693,0.873,4.18
2026-05-27,A045,24,262.5,0.824,0.604,0.831,3.61
2026-04-22,A045,17,530.7,0.887,0.642,0.989,3.39
2026-03-13,A045,46,424.3,0.641,0.722,0.917,4.21
2026-03-10,A045,55,196.8,0.573,0.758,0.906,4.64
2026-02-09,A045,19,439.3,0.585,0.669,0.873,4.59
2026-02-25,A045,52,233.9,0.81,0.945,0.935,4.66
2026-02-10,A045,16,267.7,0.846,0.788,0.949,4.5
2026-04-12,A045,53,310.0,0.81,0.93,0.836,4.68
2026-03-07,A045,29,466.8,0.698,0.755,0.871,4.16
2026-06-15,A045,49,339.9,0.891,0.782,0.903,3.87
2026-05-01,A045,49,267.2,0.818,0.937,0.956,4.4
2026-03-04,A045,44,552.1,0.79,0.72,0.952,3.5
2026-03-08,A045,55,375.4,0.877,0.648,0.909,3.85
2026-04-25,A045,48,626.5,0.877,0.927,0.937,4.06
2026-03-27,A045,38,476.5,0.723,0.774,0.918,3.26
2026-06-21,A045,25,182.6,0.869,0.807,0.835,4.39
2026-06-08,A045,45,568.1,0.674,0.891,0.849,3.75
2026-02-13,A045,60,525.2,0.676,0.687,0.883,4.07
2026-03-05,A045,36,489.4,0.892,0.678,0.833,4.67
2026-06-11,A045,49,618.7,0.753,0.717,0.833,4.35
2026-03-14,A045,27,401.4,0.664,0.687,0.818,4.31
2026-05-21,A045,19,653.2,0.615,0.608,0.924,4.25
2026-04-30,A045,15,348.4,0.862,0.921,0.803,4.21
2026-06-19,A045,35,365.8,0.774,0.769,0.832,3.68
2026-05-07,A045,49,442.7,0.732,0.611,0.932,4.32
2026-02-03,A045,42,227.3,0.766,0.903,0.916,4.31
2026-05-10,A045,54,673.6,0.682,0.71,0.981,4.62
2026-05-31,A045,45,228.9,0.694,0.674,0.848,4.16
2026-02-26,A045,36,541.3,0.764,0.657,0.91,3.89
2026-07-10,A045,50,294.1,0.572,0.918,0.888,4.59
2026-07-05,A045,40,198.6,0.612,0.725,0.902,3.94
2026-02-18,A045,32,477.6,0.79,0.768,0.942,3.28
2026-05-24,A045,30,297.0,0.569,0.857,0.935,4.68
2026-05-16,A045,17,233.2,0.674,0.693,0.941,4.02
2026-07-21,A045,23,448.0,0.861,0.877,0.96,3.65
2026-05-09,A045,33,492.5,0.709,0.862,0.855,3.37
2026-06-13,A045,25,216.3,0.766,0.872,0.899,4.49
2026-03-31,A045,27,447.2,0.726,0.76,0.853,4.07
2026-04-03,A046,22,388.0,0.835,0.642,0.91,4.3
2026-07-11,A046,38,282.0,0.619,0.82,0.805,4.04
2026-06-29,A046,51,269.3,0.707,0.869,0.909,3.72
2026-05-26,A046,22,562.0,0.899,0.773,0.8,4.51
2026-07-07,A046,51,355.6,0.559,0.942,0.847,3.3
2026-04-05,A046,57,335.4,0.807,0.843,0.891,4.21
2026-01-26,A046,49,541.5,0.672,0.916,0.873,4.6
2026-04-22,A046,15,600.0,0.622,0.777,0.817,3.88
2026-03-25,A046,35,647.8,0.613,0.701,0.951,4.17
2026-03-13,A046,22,567.7,0.634,0.847,0.894,3.8
2026-03-10,A046,51,452.6,0.674,0.716,0.97,4.22
2026-01-30,A046,27,375.4,0.801,0.923,0.845,3.43
2026-02-09,A046,56,285.3,0.6,0.901,0.811,3.87
2026-03-09,A046,29,476.8,0.684,0.771,0.941,4.74
2026-02-25,A046,52,673.4,0.88,0.896,0.894,4.78
2026-02-10,A046,30,665.3,0.645,0.836,0.862,3.58
2026-03-07,A046,40,321.8,0.797,0.681,0.954,3.38
2026-02-11,A046,34,348.1,0.82,0.779,0.868,4.22
2026-06-15,A046,57,506.1,0.551,0.66,0.827,4.37
2026-03-04,A046,44,663.0,0.683,0.707,0.872,3.85
2026-04-09,A046,50,524.3,0.793,0.63,0.865,4.06
2026-04-25,A046,40,717.8,0.589,0.885,0.989,3.72
2026-02-24,A046,60,411.5,0.625,0.901,0.881,3.65
2026-06-21,A046,18,208.4,0.739,0.805,0.816,4.1
2026-06-08,A046,40,623.6,0.687,0.782,0.821,4.12
2026-07-15,A046,23,495.0,0.678,0.64,0.834,4.59
2026-03-05,A046,19,530.6,0.87,0.755,0.818,4.57
2026-06-11,A046,34,583.8,0.898,0.901,0.813,3.69
2026-05-21,A046,51,220.9,0.619,0.915,0.873,4.08
2026-04-30,A046,20,468.8,0.655,0.772,0.981,4.13
2026-06-19,A046,53,345.7,0.681,0.911,0.847,4.27
2026-04-21,A046,41,646.0,0.566,0.669,0.831,4.75
2026-03-11,A046,51,406.1,0.889,0.705,0.958,3.35
2026-02-03,A046,30,615.8,0.662,0.866,0.967,3.92
2026-05-10,A046,31,367.5,0.643,0.709,0.899,4.71
2026-07-22,A046,19,192.1,0.853,0.819,0.877,3.55
2026-02-26,A046,46,669.6,0.804,0.715,0.945,4.03
2026-07-05,A046,19,195.4,0.665,0.601,0.817,4.21
2026-02-18,A046,21,647.5,0.587,0.848,0.858,4.33
2026-03-24,A046,57,530.0,0.723,0.885,0.91,4.39
2026-07-21,A046,47,410.4,0.904,0.901,0.869,4.3
2026-05-09,A046,32,299.6,0.802,0.872,0.964,4.45
2026-03-31,A046,58,290.8,0.62,0.747,0.868,4.34
2026-03-22,A047,51,271.0,0.589,0.622,0.835,4.31
2026-04-03,A047,53,212.0,0.906,0.644,0.872,4.15
2026-07-07,A047,58,200.0,0.671,0.779,0.95,4.32
2026-04-05,A047,58,445.5,0.615,0.764,0.878,4.52
2026-05-27,A047,56,406.2,0.577,0.777,0.843,4.79
2026-01-26,A047,21,212.9,0.913,0.663,0.825,4.6
2026-04-22,A047,56,581.4,0.573,0.611,0.852,3.58
2026-07-09,A047,41,439.0,0.781,0.883,0.871,4.23
2026-03-13,A047,41,583.7,0.702,0.887,0.883,3.31
2026-03-10,A047,27,296.7,0.698,0.761,0.978,3.93
2026-02-09,A047,42,674.9,0.607,0.906,0.952,3.75
2026-02-25,A047,50,604.8,0.864,0.696,0.892,3.78
2026-02-10,A047,45,578.4,0.723,0.936,0.87,4.56
2026-03-07,A047,30,347.7,0.765,0.804,0.918,4.29
2026-02-11,A047,60,294.7,0.618,0.761,0.892,3.27
2026-06-15,A047,15,459.6,0.582,0.879,0.889,3.44
2026-01-28,A047,25,331.9,0.914,0.903,0.922,4.48
2026-04-09,A047,50,694.0,0.846,0.7,0.812,4.32
2026-04-25,A047,59,386.2,0.597,0.868,0.874,3.38
2026-02-24,A047,21,555.2,0.794,0.809,0.985,3.9
2026-06-08,A047,49,515.6,0.706,0.725,0.921,3.52
2026-02-13,A047,24,629.2,0.622,0.726,0.926,3.61
2026-07-15,A047,60,495.5,0.835,0.865,0.955,4.29
2026-03-05,A047,34,278.9,0.749,0.796,0.902,3.32
2026-06-11,A047,47,425.9,0.637,0.893,0.898,4.34
2026-03-14,A047,15,540.2,0.741,0.704,0.81,4.42
2026-05-21,A047,47,217.4,0.766,0.781,0.875,4.32
2026-04-30,A047,27,288.3,0.738,0.7,0.864,3.99
2026-06-19,A047,42,586.1,0.716,0.692,0.966,4.1
2026-05-07,A047,22,556.9,0.556,0.704,0.953,4.79
2026-03-11,A047,53,198.5,0.67,0.717,0.92,3.46
2026-02-03,A047,27,263.2,0.782,0.712,0.832,3.78
2026-05-10,A047,49,715.3,0.801,0.836,0.889,4.41
2026-05-31,A047,36,363.9,0.623,0.662,0.91,4.19
2026-07-10,A047,51,632.6,0.763,0.869,0.841,3.38
2026-07-05,A047,49,594.9,0.847,0.711,0.863,3.28
2026-05-24,A047,37,645.6,0.861,0.822,0.899,3.77
2026-05-16,A047,56,539.1,0.732,0.612,0.863,3.93
2026-07-21,A047,20,183.7,0.818,0.887,0.869,4.3
2026-05-09,A047,33,415.7,0.663,0.756,0.927,4.01
2026-03-31,A047,49,645.4,0.714,0.862,0.975,3.52
2026-03-22,A048,50,285.1,0.811,0.899,0.917,4.39
2026-04-03,A048,43,285.7,0.657,0.696,0.912,4.48
2026-07-11,A048,50,241.8,0.876,0.87,0.951,4.48
2026-06-29,A048,39,202.6,0.603,0.91,0.962,4.23
2026-07-07,A048,18,252.6,0.612,0.735,0.856,3.35
2026-04-05,A048,43,495.2,0.852,0.897,0.832,3.37
2026-01-26,A048,55,484.7,0.871,0.922,0.849,4.31
2026-04-22,A048,50,642.5,0.621,0.832,0.804,4.59
2026-03-25,A048,57,668.8,0.91,0.614,0.914,3.33
2026-07-09,A048,28,313.3,0.873,0.652,0.821,3.29
2026-02-25,A048,28,479.7,0.62,0.712,0.979,4.63
2026-02-10,A048,31,222.6,0.787,0.621,0.963,4.19
2026-04-12,A048,23,307.1,0.62,0.903,0.953,3.5
2026-02-11,A048,39,371.6,0.604,0.87,0.9,4.31
2026-06-15,A048,27,672.0,0.731,0.798,0.916,3.92
2026-01-28,A048,53,591.4,0.7,0.902,0.972,4.27
2026-03-04,A048,30,208.9,0.695,0.868,0.976,3.4
2026-03-08,A048,58,536.3,0.716,0.61,0.979,4.53
2026-04-09,A048,55,409.9,0.755,0.762,0.931,4.1
2026-02-24,A048,24,243.4,0.875,0.757,0.819,3.77
2026-06-21,A048,50,525.9,0.572,0.923,0.981,3.52
2026-06-08,A048,46,439.0,0.812,0.669,0.851,3.25
2026-02-13,A048,45,394.8,0.87,0.867,0.821,3.28
2026-07-15,A048,40,423.6,0.687,0.947,0.949,4.17
2026-03-05,A048,29,306.2,0.832,0.918,0.945,3.91
2026-06-11,A048,48,431.2,0.714,0.935,0.978,3.36
2026-05-21,A048,18,230.4,0.793,0.754,0.907,3.53
2026-04-30,A048,16,248.5,0.867,0.846,0.929,3.29
2026-06-19,A048,35,262.7,0.847,0.713,0.916,3.88
2026-02-07,A048,38,570.8,0.735,0.646,0.817,4.06
2026-04-21,A048,60,525.5,0.571,0.661,0.829,3.89
2026-03-11,A048,34,469.6,0.754,0.812,0.92,3.88
2026-02-03,A048,20,407.1,0.915,0.919,0.808,4.2
2026-07-10,A048,46,467.1,0.75,0.614,0.928,3.73
2026-07-05,A048,49,234.9,0.647,0.688,0.87,3.22
2026-02-18,A048,37,510.1,0.555,0.72,0.819,3.75
2026-05-24,A048,39,472.7,0.875,0.918,0.897,4.74
2026-07-21,A048,45,567.4,0.905,0.791,0.895,4.72
2026-06-13,A048,15,552.4,0.766,0.667,0.851,3.85
2026-03-31,A048,38,396.2,0.876,0.632,0.823,4.56
2026-03-22,A049,28,343.0,0.72,0.604,0.922,3.38
2026-04-03,A049,22,355.9,0.891,0.735,0.834,4.61
2026-05-26,A049,37,434.1,0.761,0.798,0.948,3.55
2026-07-07,A049,25,396.8,0.835,0.648,0.828,4.1
2026-04-05,A049,42,288.1,0.876,0.743,0.984,3.39
2026-04-22,A049,24,285.7,0.892,0.617,0.899,4.2
2026-03-25,A049,27,664.0,0.678,0.808,0.896,4.21
2026-07-09,A049,21,344.3,0.583,0.908,0.897,4.51
2026-01-30,A049,42,399.3,0.595,0.914,0.945,3.5
2026-02-09,A049,51,621.9,0.74,0.618,0.948,4.16
2026-03-09,A049,49,680.0,0.724,0.681,0.831,3.41
2026-02-25,A049,47,392.6,0.74,0.774,0.894,3.52
2026-02-10,A049,21,279.0,0.552,0.937,0.965,3.47
2026-04-12,A049,29,454.1,0.728,0.756,0.801,3.99
2026-03-07,A049,34,373.7,0.6,0.841,0.818,4.3
2026-02-11,A049,31,364.6,0.656,0.699,0.84,4.53
2026-06-15,A049,36,608.7,0.705,0.623,0.865,4.26
2026-05-01,A049,38,539.2,0.844,0.651,0.928,4.78
2026-03-04,A049,34,657.5,0.865,0.813,0.983,4.28
2026-03-08,A049,25,620.4,0.908,0.837,0.977,3.6
2026-04-09,A049,54,334.7,0.679,0.844,0.982,4.78
2026-04-25,A049,42,652.0,0.77,0.724,0.965,3.93
2026-03-27,A049,34,646.9,0.628,0.624,0.867,3.56
2026-02-24,A049,19,503.6,0.648,0.744,0.941,4.1
2026-06-08,A049,29,635.6,0.564,0.636,0.832,3.51
2026-07-15,A049,52,262.0,0.794,0.72,0.95,4.76
2026-06-11,A049,49,481.9,0.719,0.913,0.915,4.46
2026-03-14,A049,38,630.6,0.912,0.626,0.847,3.99
2026-05-21,A049,38,585.0,0.869,0.73,0.945,3.56
2026-04-30,A049,29,229.9,0.576,0.872,0.82,3.6
2026-06-19,A049,24,304.2,0.632,0.726,0.859,3.41
2026-05-07,A049,41,515.0,0.636,0.785,0.975,4.78
